Dates,Average daily coal consumption,Operating rate of blast furnaces,All-steel wheel operating rate,Semi-steel wheel operating rate,Polyester filament operating rate,PTA operating rate,Average daily output of crude steel,Commercial housing transaction area of 30 cities(D),Commercial housing transaction area of 30 cities(W),Cement Price Index,Average Daily Sales of Passenger Car(Wholesale),Average Daily Sales of Passenger Car(Retail),Keqiao Textile Price Index,CCFI composite index,Edible Agricultural Products Price Index,Production price index,WTI spot price,Output: Rebar,Output:Wire Rod,Output:Hot Rolled Coil,Output: Cold Rolled Coil,Output: Plate
2004-05-28,,,,,,,,,,,,,,1103.45,,,39.93,,,,,
2004-06-01,,,,,,,,,,,,,,,,,42.35,,,,,
2004-06-02,,,,,,,,,,,,,,,,,39.86,,,,,
2004-06-03,,,,,,,,,,,,,,,,,39.15,,,,,
2004-06-04,,,,,,,,,,,,,,1110.02,,,38.29,,,,,
2004-06-07,,,,,,,,,,,,,,,,,38.61,,,,,
2004-06-08,,,,,,,,,,,,,,,,,37.13,,,,,
2004-06-09,,,,,,,,,,,,,,,,,37.57,,,,,
2004-06-10,,,,,,,,,,,,,,,,,38.48,,,,,
2004-06-11,,,,,,,,,,,,,,1133.87,,,,,,,,
2004-06-14,,,,,,,,,,,,,,,,,37.47,,,,,
2004-06-15,,,,,,,,,,,,,,,,,37.14,,,,,
2004-06-16,,,,,,,,,,,,,,,,,37.24,,,,,
2004-06-17,,,,,,,,,,,,,,,,,38.36,,,,,
2004-06-18,,,,,,,,,,,,,,1120.82,,,38.66,,,,,
2004-06-21,,,,,,,,,,,,,,,,,37.63,,,,,
2004-06-22,,,,,,,,,,,,,,,,,38.02,,,,,
2004-06-23,,,,,,,,,,,,,,,,,37.63,,,,,
2004-06-24,,,,,,,,,,,,,,,,,37.93,,,,,
2004-06-25,,,,,,,,,,,,,,1127.26,,,37.54,,,,,
2004-06-28,,,,,,,,,,,,,,,,,36.22,,,,,
2004-06-29,,,,,,,,,,,,,,,,,35.61,,,,,
2004-06-30,,,,,,,,,,,,,,,,,37.05,,,,,
2004-07-01,,,,,,,,,,,,,,,,,38.67,,,,,
2004-07-02,,,,,,,,,,,,,,1147.49,,,38.42,,,,,
2004-07-06,,,,,,,,,,,,,,,,,39.65,,,,,
2004-07-07,,,,,,,,,,,,,,,,,39.18,,,,,
2004-07-08,,,,,,,,,,,,,,,,,40.26,,,,,
2004-07-09,,,,,,,,,,,,,,1134.25,,,39.93,,,,,
2004-07-12,,,,,,,,,,,,,,,,,39.41,,,,,
2004-07-13,,,,,,,,,,,,,,,,,39.50,,,,,
2004-07-14,,,,,,,,,,,,,,,,,41.03,,,,,
2004-07-15,,,,,,,,,,,,,,,,,40.69,,,,,
2004-07-16,,,,,,,,,,,,,,1145.41,,,41.15,,,,,
2004-07-19,,,,,,,,,,,,,,,,,41.60,,,,,
2004-07-20,,,,,,,,,,,,,,,,,40.56,,,,,
2004-07-21,,,,,,,,,,,,,,,,,40.69,,,,,
2004-07-22,,,,,,,,,,,,,,,,,41.48,,,,,
2004-07-23,,,,,,,,,,,,,,1130.05,,,41.88,,,,,
2004-07-26,,,,,,,,,,,,,,,,,41.41,,,,,
2004-07-27,,,,,,,,,,,,,,,,,41.85,,,,,
2004-07-28,,,,,,,,,,,,,,,,,42.89,,,,,
2004-07-29,,,,,,,,,,,,,,,,,42.73,,,,,
2004-07-30,,,,,,,,,,,,,,1123.86,,,43.61,,,,,
2004-08-02,,,,,,,,,,,,,,,,,43.72,,,,,
2004-08-03,,,,,,,,,,,,,,,,,44.11,,,,,
2004-08-04,,,,,,,,,,,,,,,,,42.69,,,,,
2004-08-05,,,,,,,,,,,,,,,,,44.41,,,,,
2004-08-06,,,,,,,,,,,,,,1130.20,,,43.84,,,,,
2004-08-09,,,,,,,,,,,,,,,,,44.81,,,,,
2004-08-10,,,,,,,,,,,,,,,,,44.49,,,,,
2004-08-11,,,,,,,,,,,,,,,,,44.73,,,,,
2004-08-12,,,,,,,,,,,,,,,,,45.42,,,,,
2004-08-13,,,,,,,,,,,,,,1140.24,,,46.58,,,,,
2004-08-16,,,,,,,,,,,,,,,,,46.10,,,,,
2004-08-17,,,,,,,,,,,,,,,,,46.80,,,,,
2004-08-18,,,,,,,,,,,,,,,,,47.33,,,,,
2004-08-19,,,,,,,,,,,,,,,,,48.76,,,,,
2004-08-20,,,,,,,,,,,,,,1137.38,,,47.77,,,,,
2004-08-23,,,,,,,,,,,,,,,,,46.50,,,,,
2004-08-24,,,,,,,,,,,,,,,,,45.60,,,,,
2004-08-25,,,,,,,,,,,,,,,,,43.43,,,,,
2004-08-27,,,,,,,,,,,,,,1133.36,,,43.24,,,,,
2004-08-30,,,,,,,,,,,,,,,,,42.21,,,,,
2004-08-31,,,,,,,,,,,,,,,,,42.10,,,,,
2004-09-01,,,,,,,,,,,,,,,,,43.85,,,,,
2004-09-02,,,,,,,,,,,,,,,,,43.97,,,,,
2004-09-03,,,,,,,,,,,,,,1149.47,,,43.99,,,,,
2004-09-07,,,,,,,,,,,,,,,,,43.24,,,,,
2004-09-08,,,,,,,,,,,,,,,,,42.70,,,,,
2004-09-09,,,,,,,,,,,,,,,,,44.57,,,,,
2004-09-10,,,,,,,,,,,,,,1152.59,,,42.79,,,,,
2004-09-13,,,,,,,,,,,,,,,,,43.82,,,,,
2004-09-14,,,,,,,,,,,,,,,,,44.34,,,,,
2004-09-15,,,,,,,,,,,,,,,,,43.73,,,,,
2004-09-16,,,,,,,,,,,,,,,,,43.94,,,,,
2004-09-17,,,,,,,,,,,,,,1168.24,,,45.60,,,,,
2004-09-20,,,,,,,,,,,,,,,,,46.33,,,,,
2004-09-21,,,,,,,,,,,,,,,,,46.95,,,,,
2004-09-22,,,,,,,,,,,,,,,,,48.28,,,,,
2004-09-23,,,,,,,,,,,,,,,,,48.31,,,,,
2004-09-24,,,,,,,,,,,,,,1200.93,,,48.93,,,,,
2004-09-27,,,,,,,,,,,,,,,,,49.60,,,,,
2004-09-28,,,,,,,,,,,,,,,,,49.90,,,,,
2004-09-29,,,,,,,,,,,,,,,,,49.49,,,,,
2004-10-01,,,,,,,,,,,,,,1255.27,,,50.07,,,,,
2004-10-04,,,,,,,,,,,,,,,,,49.86,,,,,
2004-10-05,,,,,,,,,,,,,,,,,51.09,,,,,
2004-10-06,,,,,,,,,,,,,,,,,52.00,,,,,
2004-10-07,,,,,,,,,,,,,,,,,52.56,,,,,
2004-10-08,,,,,,,,,,,,,,1203.47,,,53.36,,,,,
2004-10-11,,,,,,,,,,,,,,,,,53.59,,,,,
2004-10-12,,,,,,,,,,,,,,,,,52.49,,,,,
2004-10-13,,,,,,,,,,,,,,,,,53.79,,,,,
2004-10-14,,,,,,,,,,,,,,,,,54.76,,,,,
2004-10-15,,,,,,,,,,,,,,1178.35,,,55.08,,,,,
2004-10-18,,,,,,,,,,,,,,,,,53.55,,,,,
2004-10-19,,,,,,,,,,,,,,,,,53.17,,,,,
2004-10-20,,,,,,,,,,,,,,,,,54.87,,,,,
2004-10-22,,,,,,,,,,,,,,1153.39,,,56.42,,,,,
2004-10-25,,,,,,,,,,,,,,,,,55.94,,,,,
2004-10-26,,,,,,,,,,,,,,,,,55.19,,,,,
2004-10-27,,,,,,,,,,,,,,,,,52.40,,,,,
2004-10-28,,,,,,,,,,,,,,,,,50.78,,,,,
2004-10-29,,,,,,,,,,,,,,1184.16,,,51.73,,,,,
2004-11-01,,,,,,,,,,,,,,,,,50.13,,,,,
2004-11-02,,,,,,,,,,,,,,,,,49.58,,,,,
2004-11-03,,,,,,,,,,,,,,,,,50.86,,,,,
2004-11-04,,,,,,,,,,,,,,,,,48.73,,,,,
2004-11-05,,,,,,,,,,,,,,1174.22,,,49.58,,,,,
2004-11-08,,,,,,,,,,,,,,,,,49.02,,,,,
2004-11-09,,,,,,,,,,,,,,,,,47.34,,,,,
2004-11-10,,,,,,,,,,,,,,,,,48.85,,,,,
2004-11-11,,,,,,,,,,,,,,,,,47.47,,,,,
2004-11-12,,,,,,,,,,,,,,1183.60,,,47.47,,,,,
2004-11-15,,,,,,,,,,,,,,,,,46.87,,,,,
2004-11-16,,,,,,,,,,,,,,,,,46.06,,,,,
2004-11-17,,,,,,,,,,,,,,,,,46.76,,,,,
2004-11-18,,,,,,,,,,,,,,,,,46.16,,,,,
2004-11-19,,,,,,,,,,,,,,1195.25,,,48.41,,,,,
2004-11-26,,,,,,,,,,,,,,1188.48,,,,,,,,
2004-11-29,,,,,,,,,,,,,,,,,49.72,,,,,
2004-11-30,,,,,,,,,,,,,,,,,49.04,,,,,
2004-12-01,,,,,,,,,,,,,,,,,45.45,,,,,
2004-12-02,,,,,,,,,,,,,,,,,43.28,,,,,
2004-12-03,,,,,,,,,,,,,,1175.57,,,42.38,,,,,
2004-12-06,,,,,,,,,,,,,,,,,43.03,,,,,
2004-12-07,,,,,,,,,,,,,,,,,41.40,,,,,
2004-12-08,,,,,,,,,,,,,,,,,41.94,,,,,
2004-12-09,,,,,,,,,,,,,,,,,42.51,,,,,
2004-12-10,,,,,,,,,,,,,,1184.06,,,40.68,,,,,
2004-12-13,,,,,,,,,,,,,,,,,41.08,,,,,
2004-12-14,,,,,,,,,,,,,,,,,41.82,,,,,
2004-12-15,,,,,,,,,,,,,,,,,44.24,,,,,
2004-12-16,,,,,,,,,,,,,,,,,44.18,,,,,
2004-12-17,,,,,,,,,,,,,,1177.38,,,46.08,,,,,
2004-12-20,,,,,,,,,,,,,,,,,45.46,,,,,
2004-12-21,,,,,,,,,,,,,,,,,45.51,,,,,
2004-12-22,,,,,,,,,,,,,,,,,44.01,,,,,
2004-12-23,,,,,,,,,,,,,,,,,44.01,,,,,
2004-12-24,,,,,,,,,,,,,,1180.52,,,,,,,,
2004-12-27,,,,,,,,,,,,,,,,,41.10,,,,,
2004-12-28,,,,,,,,,,,,,,,,,41.82,,,,,
2004-12-29,,,,,,,,,,,,,,,,,43.79,,,,,
2004-12-30,,,,,,,,,,,,,,,,,43.39,,,,,
2004-12-31,,,,,,,,,,,,,,1174.23,,,,,,,,
2005-01-03,,,,,,,,,,,,,,,,,42.17,,,,,
2005-01-04,,,,,,,,,,,,,,,,,43.89,,,,,
2005-01-05,,,,,,,,,,,,,,,,,43.36,,,,,
2005-01-06,,,,,,,,,,,,,,,,,45.49,,,,,
2005-01-07,,,,,,,,,,,,,,,,,45.16,,,,,
2005-01-10,,,,,,,,,,,,,,,,,45.21,,,,,
2005-01-11,,,,,,,,,,,,,,,,,45.76,,,,,
2005-01-12,,,,,,,,,,,,,,,,,46.35,,,,,
2005-01-13,,,,,,,,,,,,,,,,,47.89,,,,,
2005-01-14,,,,,,,,,,,,,,1149.35,,,48.48,,,,,
2005-01-18,,,,,,,,,,,,,,,,,48.32,,,,,
2005-01-19,,,,,,,,,,,,,,,,,47.55,,,,,
2005-01-20,,,,,,,,,,,,,,,,,47.24,,,,,
2005-01-21,,,,,,,,,,,,,,1149.35,,,48.53,,,,,
2005-01-24,,,,,,,,,,,,,,,,,48.64,,,,,
2005-01-25,,,,,,,,,,,,,,,,,49.46,,,,,
2005-01-26,,,,,,,,,,,,,,,,,48.92,,,,,
2005-01-27,,,,,,,,,,,,,,,,,48.75,,,,,
2005-01-28,,,,,,,,,,,,,,1132.45,,,47.22,,,,,
2005-01-31,,,,,,,,,,,,,,,,,48.20,,,,,
2005-02-01,,,,,,,,,,,,,,,,,47.12,,,,,
2005-02-02,,,,,,,,,,,,,,,,,46.73,,,,,
2005-02-03,,,,,,,,,,,,,,,,,46.56,,,,,
2005-02-04,,,,,,,,,,,,,,1173.23,,,46.46,,,,,
2005-02-07,,,,,,,,,,,,,,,,,45.30,,,,,
2005-02-08,,,,,,,,,,,,,,,,,45.35,,,,,
2005-02-09,,,,,,,,,,,,,,,,,45.51,,,,,
2005-02-10,,,,,,,,,,,,,,,,,47.00,,,,,
2005-02-11,,,,,,,,,,,,,,1136.92,,,47.16,,,,,
2005-02-14,,,,,,,,,,,,,,,,,47.39,,,,,
2005-02-15,,,,,,,,,,,,,,,,,47.25,,,,,
2005-02-16,,,,,,,,,,,,,,,,,48.29,,,,,
2005-02-17,,,,,,,,,,,,,,,,,47.51,,,,,
2005-02-18,,,,,,,,,,,,,,1155.95,,,48.55,,,,,
2005-02-22,,,,,,,,,,,,,,,,,50.65,,,,,
2005-02-23,,,,,,,,,,,,,,,,,50.52,,,,,
2005-02-24,,,,,,,,,,,,,,,,,50.81,,,,,
2005-02-25,,,,,,,,,,,,,,1122.08,,,51.00,,,,,
2005-02-28,,,,,,,,,,,,,,,,,51.71,,,,,
2005-03-01,,,,,,,,,,,,,,,,,51.60,,,,,
2005-03-02,,,,,,,,,,,,,,,,,53.05,,,,,
2005-03-03,,,,,,,,,,,,,,,,,53.54,,,,,
2005-03-04,,,,,,,,,,,,,,1109.66,,,53.67,,,,,
2005-03-07,,,,,,,,,,,,,,,,,53.79,,,,,
2005-03-08,,,,,,,,,,,,,,,,,54.56,,,,,
2005-03-09,,,,,,,,,,,,,,,,,54.59,,,,,
2005-03-10,,,,,,,,,,,,,,,,,53.55,,,,,
2005-03-11,,,,,,,,,,,,,,1122.86,,,54.63,,,,,
2005-03-14,,,,,,,,,,,,,,,,,55.00,,,,,
2005-03-15,,,,,,,,,,,,,,,,,55.10,,,,,
2005-03-16,,,,,,,,,,,,,,,,,56.48,,,,,
2005-03-17,,,,,,,,,,,,,,,,,56.33,,,,,
2005-03-18,,,,,,,,,,,,,,1120.67,,,56.88,,,,,
2005-03-21,,,,,,,,,,,,,,,,,56.84,,,,,
2005-03-22,,,,,,,,,,,,,,,,,54.19,,,,,
2005-03-23,,,,,,,,,,,,,,,,,50.26,,,,,
2005-03-24,,,,,,,,,,,,,,,,,53.84,,,,,
2005-03-25,,,,,,,,,,,,,,1083.37,,,,,,,,
2005-03-28,,,,,,,,,,,,,,,,,53.90,,,,,
2005-03-29,,,,,,,,,,,,,,,,,54.19,,,,,
2005-03-30,,,,,,,,,,,,,,,,,53.99,,,,,
2005-03-31,,,,,,,,,,,,,,,,,55.32,,,,,
2005-04-01,,,,,,,,,,,,,,1147.95,,,57.52,,,,,
2005-04-04,,,,,,,,,,,,,,,,,56.93,,,,,
2005-04-05,,,,,,,,,,,,,,,,,55.89,,,,,
2005-04-06,,,,,,,,,,,,,,,,,55.80,,,,,
2005-04-07,,,,,,,,,,,,,,,,,54.10,,,,,
2005-04-08,,,,,,,,,,,,,,1128.97,,,53.50,,,,,
2005-04-11,,,,,,,,,,,,,,,,,53.76,,,,,
2005-04-12,,,,,,,,,,,,,,,,,51.64,,,,,
2005-04-13,,,,,,,,,,,,,,,,,50.32,,,,,
2005-04-14,,,,,,,,,,,,,,,,,50.99,,,,,
2005-04-15,,,,,,,,,,,,,,1156.28,,,50.40,,,,,
2005-04-18,,,,,,,,,,,,,,,,,50.43,,,,,
2005-04-19,,,,,,,,,,,,,,,,,52.28,,,,,
2005-04-20,,,,,,,,,,,,,,,,,52.44,,,,,
2005-04-21,,,,,,,,,,,,,,,,,52.39,,,,,
2005-04-22,,,,,,,,,,,,,,1149.36,,,54.81,,,,,
2005-04-25,,,,,,,,,,,,,,,,,51.71,,,,,
2005-04-26,,,,,,,,,,,,,,,,,54.08,,,,,
2005-04-27,,,,,,,,,,,,,,,,,51.19,,,,,
2005-04-28,,,,,,,,,,,,,,,,,51.67,,,,,
2005-04-29,,,,,,,,,,,,,,1178.51,,,48.87,,,,,
2005-05-02,,,,,,,,,,,,,,,,,50.92,,,,,
2005-05-03,,,,,,,,,,,,,,,,,49.45,,,,,
2005-05-04,,,,,,,,,,,,,,,,,50.13,,,,,
2005-05-05,,,,,,,,,,,,,,,,,50.91,,,,,
2005-05-06,,,,,,,,,,,,,,1158.84,,,51.21,,,,,
2005-05-09,,,,,,,,,,,,,,,,,51.98,,,,,
2005-05-10,,,,,,,,,,,,,,,,,51.84,,,,,
2005-05-11,,,,,,,,,,,,,,,,,50.40,,,,,
2005-05-12,,,,,,,,,,,,,,,,,48.68,,,,,
2005-05-13,,,,,,,,,,,,,,1150.95,,,48.77,,,,,
2005-05-16,,,,,,,,,,,,,,,,,48.65,,,,,
2005-05-17,,,,,,,,,,,,,,,,,48.89,,,,,
2005-05-18,,,,,,,,,,,,,,,,,46.90,,,,,
2005-05-19,,,,,,,,,,,,,,,,,46.85,,,,,
2005-05-20,,,,,,,,,,,,,,1153.60,,,48.20,,,,,
2005-05-23,,,,,,,,,,,,,,,,,48.61,,,,,
2005-05-24,,,,,,,,,,,,,,,,,49.33,,,,,
2005-05-25,,,,,,,,,,,,,,,,,50.55,,,,,
2005-05-26,,,,,,,,,,,,,,,,,50.83,,,,,
2005-05-27,,,,,,,,,,,,,,1165.43,,,51.57,,,,,
2005-05-31,,,,,,,,,,,,,,,,,51.97,,,,,
2005-06-01,,,,,,,,,,,,,,,,,54.52,,,,,
2005-06-02,,,,,,,,,,,,,,,,,53.44,,,,,
2005-06-03,,,,,,,,,,,,,,1178.88,,,54.95,,,,,
2005-06-06,,,,,,,,,,,,,,,,,54.49,,,,,
2005-06-07,,,,,,,,,,,,,,,,,53.74,,,,,
2005-06-08,,,,,,,,,,,,,,,,,52.51,,,,,
2005-06-09,,,,,,,,,,,,,,,,,54.42,,,,,
2005-06-10,,,,,,,,,,,,,,1188.62,,,53.57,,,,,
2005-06-13,,,,,,,,,,,,,,,,,55.50,,,,,
2005-06-14,,,,,,,,,,,,,,,,,54.94,,,,,
2005-06-15,,,,,,,,,,,,,,,,,55.49,,,,,
2005-06-16,,,,,,,,,,,,,,,,,56.55,,,,,
2005-06-17,,,,,,,,,,,,,,1165.08,,,58.64,,,,,
2005-06-20,,,,,,,,,,,,,,,,,59.19,,,,,
2005-06-21,,,,,,,,,,,,,,,,,58.68,,,,,
2005-06-22,,,,,,,,,,,,,,,,,57.87,,,,,
2005-06-23,,,,,,,,,,,,,,,,,59.25,,,,,
2005-06-24,,,,,,,,,,,,,,1164.50,,,59.72,,,,,
2005-06-27,,,,,,,,,,,,,,,,,60.40,,,,,
2005-06-28,,,,,,,,,,,,,,,,,58.25,,,,,
2005-06-29,,,,,,,,,,,,,,,,,57.16,,,,,
2005-07-01,,,,,,,,,,,,,,1158.22,,,59.25,,,,,
2005-07-05,,,,,,,,,,,,,,,,,59.57,,,,,
2005-07-06,,,,,,,,,,,,,,,,,61.13,,,,,
2005-07-07,,,,,,,,,,,,,,,,,60.69,,,,,
2005-07-08,,,,,,,,,,,,,,1134.28,,,59.61,,,,,
2005-07-11,,,,,,,,,,,,,,,,,58.99,,,,,
2005-07-12,,,,,,,,,,,,,,,,,60.55,,,,,
2005-07-13,,,,,,,,,,,,,,,,,59.90,,,,,
2005-07-14,,,,,,,,,,,,,,,,,57.86,,,,,
2005-07-15,,,,,,,,,,,,,,1159.81,,,58.29,,,,,
2005-07-18,,,,,,,,,,,,,,,,,57.22,,,,,
2005-07-19,,,,,,,,,,,,,,,,,57.43,,,,,
2005-07-20,,,,,,,,,,,,,,,,,56.57,,,,,
2005-07-21,,,,,,,,,,,,,,,,,55.08,,,,,
2005-07-22,,,,,,,,,,,,,,1147.08,,,56.70,,,,,
2005-07-25,,,,,,,,,,,,,,,,,56.05,,,,,
2005-07-26,,,,,,,,,,,,,,,,,59.09,,,,,
2005-07-27,,,,,,,,,,,,,,,,,59.17,,,,,
2005-07-28,,,,,,,,,,,,,,,,,59.88,,,,,
2005-07-29,,,,,,,,,,,,,,1146.10,,,60.58,,,,,
2005-08-01,,,,,,,,,,,,,,,,,61.49,,,,,
2005-08-02,,,,,,,,,,,,,,,,,61.87,,,,,
2005-08-03,,,,,,,,,,,,,,,,,60.70,,,,,
2005-08-04,,,,,,,,,,,,,,,,,61.45,,,,,
2005-08-05,,,,,,,,,,,,,,1141.12,,,62.11,,,,,
2005-08-08,,,,,,,,,,,,,,,,,63.86,,,,,
2005-08-09,,,,,,,,,,,,,,,,,63.09,,,,,
2005-08-10,,,,,,,,,,,,,,,,,64.88,,,,,
2005-08-12,,,,,,,,,,,,,,1136.81,,,,,,,,
2005-08-19,,,,,,,,,,,,,,1127.85,,,,,,,,
2005-08-26,,,,,,,,,,,,,,1152.51,,,,,,,,
2005-08-29,,,,,,,,,,,,,,,,,67.33,,,,,
2005-08-30,,,,,,,,,,,,,,,,,69.91,,,,,
2005-08-31,,,,,,,,,,,,,,,,,68.54,,,,,
2005-09-01,,,,,,,,,,,,,,,,,69.28,,,,,
2005-09-02,,,,,,,,,,,,,,1129.27,,,66.82,,,,,
2005-09-06,,,,,,,,,,,,,,,,,65.80,,,,,
2005-09-07,,,,,,,,,,,,,,,,,64.38,,,,,
2005-09-08,,,,,,,,,,,,,,,,,64.89,,,,,
2005-09-09,,,,,,,,,,,,,,1144.27,,,64.31,,,,,
2005-09-12,,,,,,,,,,,,,,,,,63.38,,,,,
2005-09-13,,,,,,,,,,,,,,,,,63.07,,,,,
2005-09-14,,,,,,,,,,,,,,,,,65.07,,,,,
2005-09-15,,,,,,,,,,,,,,,,,64.72,,,,,
2005-09-16,,,,,,,,,,,,,,1143.35,,,63.04,,,,,
2005-09-19,,,,,,,,,,,,,,,,,67.34,,,,,
2005-09-20,,,,,,,,,,,,,,,,,65.88,,,,,
2005-09-21,,,,,,,,,,,,,,,,,66.52,,,,,
2005-09-22,,,,,,,,,,,,,,,,,66.40,,,,,
2005-09-23,,,,,,,,,,,,,,1161.69,,,64.59,,,,,
2005-09-26,,,,,,,,,,,,,,,,,65.99,,,,,
2005-09-27,,,,,,,,,,,,,,,,,65.02,,,,,
2005-09-28,,,,,,,,,,,,,,,,,66.28,,,,,
2005-09-29,,,,,,,,,,,,,,,,,66.70,,,,,
2005-09-30,,,,,,,,,,,,,,1167.46,,,66.38,,,,,
2005-10-03,,,,,,,,,,,,,,,,,65.25,,,,,
2005-10-04,,,,,,,,,,,,,,,,,63.86,,,,,
2005-10-05,,,,,,,,,,,,,,,,,62.69,,,,,
2005-10-06,,,,,,,,,,,,,,,,,61.49,,,,,
2005-10-07,,,,,,,,,,,,,,1172.46,,,61.85,,,,,
2005-10-10,,,,,,,,,,,,,,,,,61.95,,,,,
2005-10-11,,,,,,,,,,,,,,,,,63.48,,,,,
2005-10-12,,,,,,,,,,,,,,,,,64.07,,,,,
2005-10-13,,,,,,,,,,,,,,,,,62.94,,,,,
2005-10-14,,,,,,,,,,,,,,1160.27,,,62.68,,,,,
2005-10-17,,,,,,,,,,,,,,,,,64.26,,,,,
2005-10-18,,,,,,,,,,,,,,,,,63.00,,,,,
2005-10-19,,,,,,,,,,,,,,,,,62.16,,,,,
2005-10-20,,,,,,,,,,,,,,,,,60.43,,,,,
2005-10-21,,,,,,,,,,,,,,1141.36,,,61.27,,,,,
2005-10-24,,,,,,,,,,,,,,,,,60.91,,,,,
2005-10-25,,,,,,,,,,,,,,,,,62.92,,,,,
2005-10-26,,,,,,,,,,,,,,,,,60.77,,,,,
2005-10-27,,,,,,,,,,,,,,,,,61.02,,,,,
2005-10-28,,,,,,,,,,,,,,1152.98,,,61.22,,,,,
2005-10-31,,,,,,,,,,,,,,,,,59.67,,,,,
2005-11-01,,,,,,,,,,,,,,,,,59.87,,,,,
2005-11-02,,,,,,,,,,,,,,,,,59.67,,,,,
2005-11-03,,,,,,,,,,,,,,,,,61.75,,,,,
2005-11-04,,,,,,,,,,,,,,1134.48,,,60.49,,,,,
2005-11-07,,,,,,,,,,,,,,,,,59.37,,,,,
2005-11-08,,,,,,,,,,,,,,,,,59.56,,,,,
2005-11-09,,,,,,,,,,,,,,,,,58.81,,,,,
2005-11-10,,,,,,,,,,,,,,,,,57.64,,,,,
2005-11-11,,,,,,,,,,,,,,1131.70,,,57.72,,,,,
2005-11-14,,,,,,,,,,,,,,,,,57.67,,,,,
2005-11-15,,,,,,,,,,,,,,,,,57.06,,,,,
2005-11-16,,,,,,,,,,,,,,,,,57.82,,,,,
2005-11-17,,,,,,,,,,,,,,,,,56.35,,,,,
2005-11-18,,,,,,,,,,,,,,1124.95,,,56.78,,,,,
2005-11-21,,,,,,,,,,,,,,,,,57.28,,,,,
2005-11-22,,,,,,,,,,,,,,,,,58.19,,,,,
2005-11-23,,,,,,,,,,,,,,,,,58.51,,,,,
2005-11-25,,,,,,,,,,,,,,1116.12,,,,,,,,
2005-11-28,,,,,,,,,,,,,,,,,57.26,,,,,
2005-11-29,,,,,,,,,,,,,,,,,56.22,,,,,
2005-11-30,,,,,,,,,,,,,,,,,57.40,,,,,
2005-12-01,,,,,,,,,,,,,,,,,58.37,,,,,
2005-12-02,,,,,,,,,,,,,,1101.35,,,59.42,,,,,
2005-12-05,,,,,,,,,,,,,,,,,59.75,,,,,
2005-12-06,,,,,,,,,,,,,,,,,59.94,,,,,
2005-12-07,,,,,,,,,,,,,,,,,59.27,,,,,
2005-12-08,,,,,,,,,,,,,,,,,60.76,,,,,
2005-12-09,,,,,,,,,,,,,,1105.92,,,59.64,,,,,
2005-12-12,,,,,,,,,,,,,,,,,61.28,,,,,
2005-12-13,,,,,,,,,,,,,,,,,61.29,,,,,
2005-12-14,,,,,,,,,,,,,,,,,60.89,,,,,
2005-12-15,,,,,,,,,,,,,,,,,59.96,,,,,
2005-12-16,,,,,,,,,,,,,,1093.35,,,58.16,,,,,
2005-12-19,,,,,,,,,,,,,,,,,57.31,,,,,
2005-12-20,,,,,,,,,,,,,,,,,57.78,,,,,
2005-12-21,,,,,,,,,,,,,,,,,58.41,,,,,
2005-12-22,,,,,,,,,,,,,,,,,57.99,,,,,
2005-12-23,,,,,,,,,,,,,,1084.33,,,58.25,,,,,
2005-12-27,,,,,,,,,,,,,,,,,57.98,,,,,
2005-12-28,,,,,,,,,,,,,,,,,59.77,,,,,
2005-12-29,,,,,,,,,,,,,,,,,60.22,,,,,
2005-12-30,,,,,,,,,,,,,,1072.42,,,61.11,,,,,
2006-01-03,,,,,,,,,,,,,,,,,63.09,,,,,
2006-01-04,,,,,,,,,,,,,,,,,63.34,,,,,
2006-01-05,,,,,,,,,,,,,,,,,62.76,,,,,
2006-01-06,,,,,,,,,,,,,,1078.76,,,64.21,,,,,
2006-01-09,,,,,,,,,,,,,,,,,63.34,,,,,
2006-01-10,,,,,,,,,,,,,,,,,63.31,,,,,
2006-01-11,,,,,,,,,,,,,,,,,63.94,,,,,
2006-01-12,,,,,,,,,,,,,,,,,63.93,,,,,
2006-01-13,,,,,,,,,,,,,,1055.53,,,63.97,,,,,
2006-01-17,,,,,,,,,,,,,,,,,66.34,,,,,
2006-01-18,,,,,,,,,,,,,,,,,65.71,,,,,
2006-01-19,,,,,,,,,,,,,,,,,66.85,,,,,
2006-01-20,,,,,,,,,,,,,,1043.73,,,68.40,,,,,
2006-01-23,,,,,,,,,,,,,,,,,67.84,,,,,
2006-01-24,,,,,,,,,,,,,,,,,66.68,,,,,
2006-01-25,,,,,,,,,,,,,,,,,62.35,,,,,
2006-01-26,,,,,,,,,,,,,,,,,66.36,,,,,
2006-01-27,,,,,,,,,,,,,,1050.75,,,67.79,,,,,
2006-01-30,,,,,,,,,,,,,,,,,68.33,,,,,
2006-01-31,,,,,,,,,,,,,,,,,67.76,,,,,
2006-02-01,,,,,,,,,,,,,,,,,66.23,,,,,
2006-02-02,,,,,,,,,,,,,,,,,64.66,,,,,
2006-02-03,,,,,,,,,,,,,,1057.04,,,65.35,,,,,
2006-02-06,,,,,,,,,,,,,,,,,65.03,,,,,
2006-02-07,,,,,,,,,,,,,,,,,62.89,,,,,
2006-02-08,,,,,,,,,,,,,,,,,62.55,,,,,
2006-02-09,,,,,,,,,,,,,,,,,62.66,,,,,
2006-02-10,,,,,,,,,,,,,,1048.03,,,61.93,,,,,
2006-02-13,,,,,,,,,,,,,,,,,61.09,,,,,
